city,area,rooms,bathroom,parking_spaces,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),total_(BRL)
1,60,2,1,1,0,1,314,1000,0,13,7.191429330036379
0,115,3,2,2,0,1,0,3000,71,50,8.046229101075378
0,222,4,3,4,0,1,0,3000,153,50,8.07215530818825
3,84,3,2,1,0,0,1500,2600,420,34,8.423980809694058
4,156,3,3,1,1,1,1600,4150,0,53,8.666302614004078
4,34,1,1,0,0,1,0,1050,50,16,7.018401799069201
2,60,2,1,1,0,1,350,1150,50,17,7.357556200910353
2,50,2,2,1,0,1,270,1300,34,19,7.392647520721623
4,210,3,3,2,0,1,2970,5500,690,70,9.130322663990151
4,240,4,2,4,0,1,0,8000,0,121,9.002331708246244
4,336,4,6,5,0,1,4950,7500,0,96,9.437555622660446
1,60,2,1,1,0,1,450,790,17,11,7.1459844677143876
0,194,3,3,2,0,1,1351,4000,324,54,8.653470809708786
4,70,1,1,0,0,1,250,2000,0,26,7.7306140660637395
4,46,1,1,0,0,1,100,1600,0,21,7.451241684987676
3,185,3,2,2,1,1,1760,6000,0,78,8.966866554188723
4,90,1,2,2,1,0,1500,8000,500,102,9.220389707829185
0,90,3,2,1,0,1,200,1400,111,19,7.456454555176209
4,175,1,3,2,1,0,900,4142,0,53,8.536211197252
3,140,3,2,1,0,1,2200,4200,331,55,8.822764296703758
4,400,2,5,4,0,1,0,6000,484,91,8.791181936736017
2,127,3,2,1,0,0,539,3000,120,44,8.21716859576607
4,60,2,2,1,0,0,654,3300,96,42,8.317033476492403
0,230,3,3,3,0,1,700,4000,408,54,8.54927308487965
4,48,1,1,1,1,0,1137,6698,166,85,8.998013113095823
1,62,3,2,1,0,1,330,2975,59,38,8.132412674500905
4,110,3,2,1,0,1,1130,4500,262,58,8.691314551644853
4,80,3,3,2,1,1,1180,2800,0,36,8.298290634359283
3,54,1,1,0,0,0,734,2400,286,31,8.146709052203319
4,42,1,1,1,1,0,660,4400,41,56,8.54830418644129
0,55,2,1,1,0,1,176,850,60,12,7.002155954403621
4,161,3,5,3,0,1,2541,6500,567,83,9.179056081936416
0,70,2,1,1,0,1,390,1100,74,15,7.365180126021013
4,35,1,1,0,0,0,450,1300,40,17,7.4999765409521215
4,360,4,4,4,0,1,5767,9000,2507,115,9.763708110007842
0,45,1,1,1,0,1,816,2900,9,39,8.233503140233994
4,55,1,1,0,1,1,150,730,0,10,6.792344427470809
3,25,1,1,0,0,0,350,1750,46,23,7.682482446534506
0,68,3,2,1,0,0,360,2250,95,30,7.914252278742441
4,900,3,4,8,0,1,0,20000,3813,301,10.090423446880829
2,71,2,1,0,0,1,330,990,0,15,7.197435354096591
3,250,3,2,1,0,1,1642,6400,746,83,9.090655529030203
0,305,4,5,5,0,1,4596,14000,2239,187,9.953277217038643
4,81,3,2,1,0,1,580,1700,90,22,7.780303087908373
4,234,3,4,4,0,1,1710,3600,1375,46,8.814627555310697
1,54,1,2,0,0,1,245,720,46,10,6.92951677076365
4,70,2,1,1,1,0,703,4960,347,63,8.711772645605693
0,100,3,2,1,0,1,600,1800,140,24,7.84971375760487
4,48,1,1,1,0,0,1450,4200,135,54,8.672486075822272
2,88,2,2,1,0,1,700,1900,77,28,7.903226808730733
4,40,1,1,0,0,1,0,2000,53,31,7.642524134232902
2,76,1,1,0,1,0,503,1490,177,22,7.693025748417888
4,109,3,2,2,0,1,1156,6500,319,83,8.994544758324512
0,160,3,3,2,0,1,1364,2650,269,36,8.371010681238156
4,106,2,1,0,0,1,110,1790,0,23,7.562161631225652
3,90,4,2,0,0,0,568,1900,55,25,7.8434564043761155
4,70,2,2,1,0,1,665,2000,0,26,7.898039690764619
4,120,2,1,4,0,1,0,2000,207,31,7.713784616598755
4,230,3,3,3,0,1,2500,3916,586,50,8.86120833720818
4,130,2,2,2,0,1,0,3500,448,53,8.294549515143679
4,67,2,2,1,0,1,730,1970,205,25,7.983098940710892
1,140,4,3,2,0,1,1030,3500,220,45,8.475537516147405
3,80,3,2,0,0,1,300,1500,71,20,7.545389749611823
4,40,1,1,0,0,1,307,1350,0,18,7.424165281042028
0,49,2,1,1,0,1,225,1000,0,14,7.122866658599083
4,73,3,1,1,0,0,1270,3800,138,49,8.567506005289827
4,110,2,3,3,0,1,0,2200,8,34,7.715569534520208
4,79,3,2,1,0,0,580,2400,62,31,8.03073492409854
0,40,1,1,0,1,1,300,1155,55,16,7.3310603052186325
4,370,4,6,0,0,1,3417,7900,2386,101,9.53249633228804
0,140,4,3,2,0,1,822,2200,132,30,8.066207568006265
3,300,4,4,2,0,1,2500,8000,1275,104,9.382695764458287
4,40,1,1,1,1,0,375,1635,0,21,7.616775808698373
3,100,3,2,2,0,0,1129,1600,250,21,8.006700845440367
4,63,2,2,1,0,1,650,1890,9,24,7.853216388156072
4,150,3,2,1,1,1,1246,5500,0,70,8.827174771362785
4,190,3,3,3,0,1,3000,13000,84,165,9.69590972432601
3,100,3,2,2,0,1,970,2400,395,31,8.241966560231802
2,132,6,4,2,0,1,800,3400,117,50,8.38206051742474
4,127,2,3,3,0,1,2300,3300,500,42,8.723068501163928
4,222,3,3,2,0,1,0,2400,292,21,7.906178840394815
4,80,2,2,1,0,1,0,1680,9,26,7.447751280047908
4,208,4,4,3,0,1,3600,12000,1084,153,9.731571668456054
4,480,4,4,6,0,1,0,10000,1000,151,9.319284458965361
4,360,3,5,2,0,1,3500,15000,834,191,9.879758225836891
4,142,3,2,2,0,1,1026,1750,243,23,8.02059914989697
3,150,3,3,0,1,1,1100,5100,242,66,8.780941113572387
3,54,2,1,1,0,1,560,1600,0,21,7.687997166393016
3,35,1,1,0,0,1,480,1000,0,13,7.309212365692763
1,44,2,1,1,0,1,250,1090,10,14,7.21890970761906
4,130,3,2,1,0,1,1200,4500,100,58,8.675734219544788
2,70,2,2,0,1,0,250,1550,42,23,7.531552381407289
4,68,2,1,0,0,1,230,1300,0,17,7.344719054149673
4,212,4,3,4,0,1,3300,15000,1272,191,9.891465577308802
3,35,1,1,1,0,0,580,3300,112,43,8.3030093814735
4,116,3,2,1,0,1,950,1700,90,22,7.924072324923417
4,80,1,1,0,0,0,427,1900,0,25,7.763446388727362
4,47,1,1,1,0,1,756,2250,114,29,8.055157731819678
3,60,3,2,1,0,0,842,1000,63,13,7.5595594960077
3,75,2,1,0,0,1,440,1200,0,16,7.4127640174265625
0,60,1,1,1,0,0,694,1098,151,15,7.580189417944541
4,100,2,1,0,1,1,0,5000,125,76,8.556798446008598
0,22,1,1,1,1,0,0,1500,0,20,7.327123292259293
4,75,3,2,1,1,0,700,2900,125,37,8.232971790593437
4,75,2,3,2,1,1,499,2500,70,32,8.039802343736485
0,65,2,1,1,0,1,220,700,0,10,6.836259277277067
4,25,1,1,0,0,1,294,1300,22,17,7.3987862754199485
4,194,4,3,2,0,1,2600,2999,643,38,8.74528448245438
4,75,2,2,0,0,1,0,2000,109,31,7.669028288589683
0,51,2,1,0,0,0,165,1000,27,14,7.095893221097532
4,63,2,2,2,1,1,600,4080,167,52,8.496990484098719
3,90,2,2,1,0,1,600,1200,17,16,7.51425465281641
4,45,2,1,1,1,0,1300,3000,167,39,8.413387022690648
3,85,2,2,1,0,1,1100,2000,82,26,8.073714641109857
3,70,2,2,1,0,1,695,1700,59,22,7.814803429489359
2,66,2,1,0,0,1,150,1700,59,25,7.5678626054638825
3,45,1,1,0,0,1,470,1100,0,15,7.368970402194793
2,114,3,2,1,0,0,750,2900,109,43,8.24354550792826
3,26,1,1,0,0,0,380,2300,61,30,7.927324360309794
2,60,1,1,2,0,0,0,2000,0,30,7.616283561580385
2,44,1,1,0,0,1,280,1100,30,17,7.2640301428995295
0,20,1,1,0,1,1,420,1050,79,14,7.355001921105257
4,91,2,3,2,1,1,2065,9800,500,125,9.43276366396591
3,70,2,2,1,0,1,650,1000,45,13,7.443663683115591
4,30,1,1,0,0,0,0,1550,21,20,7.3727463664043285
0,308,4,5,4,0,0,1750,15000,167,200,9.748061059204817
4,90,2,2,1,0,1,1000,3000,50,39,8.316300249036848
4,217,3,5,6,0,1,0,5000,417,76,8.611411866655219
1,47,1,1,0,0,1,400,1700,72,22,7.693937325509272
3,60,2,1,1,0,1,150,1800,0,24,7.5883236773352225
4,35,1,1,0,1,1,250,1305,0,17,7.360739903058278
4,490,3,5,4,0,1,0,10000,2270,151,9.427143867544194
4,180,3,3,2,1,1,1600,3000,0,39,8.442469645220301
2,65,2,2,2,0,1,400,1950,41,29,7.791935956938058
2,76,2,2,2,0,1,600,1700,34,25,7.7664168980196555
1,56,2,1,1,0,1,340,1400,57,18,7.504391559161238
4,68,1,1,0,0,1,500,1500,0,20,7.611347717403621
1,56,1,1,1,0,0,722,1350,50,18,7.669028288589683
3,131,3,2,2,0,1,2800,10000,500,129,9.505320746909074
4,100,3,1,4,0,1,0,2500,226,38,7.9247959139564355
4,72,2,2,1,0,1,350,2500,125,32,8.00903068506973
0,88,3,2,1,0,1,289,1450,114,20,7.535830462798367
3,38,1,1,0,0,0,700,1850,150,24,7.9102237070973445
4,49,2,1,1,0,1,487,1300,17,17,7.507690077819904
4,60,1,1,1,0,1,900,4600,100,59,8.641179171197228
4,80,2,1,1,0,1,1257,2950,195,38,8.398634855292102
2,280,5,3,3,0,0,0,4000,117,72,8.340456012916183
4,510,4,3,5,0,1,0,10000,517,151,9.275285060616564
4,148,1,2,4,0,1,1845,9900,550,126,9.427143867544194
2,76,3,2,1,0,1,550,1600,59,24,7.711548979629146
0,110,3,2,1,1,1,400,1400,150,19,7.585788821732034
0,22,1,1,1,1,1,0,1275,0,17,7.164720378771857
4,42,1,1,1,0,0,450,2000,88,26,7.84971375760487
4,59,2,1,1,1,1,490,1700,0,22,7.70210434005105
4,158,4,4,4,0,0,2250,2500,423,32,8.55756708555451
0,65,2,2,1,1,1,290,925,84,13,7.180069874302796
4,20,1,1,0,0,0,602,1800,130,23,7.846198815497425
4,298,4,4,1,0,1,0,3000,0,46,8.021912778985708
3,38,1,1,0,1,0,877,2280,123,30,8.105005537547246
4,213,4,4,3,0,1,2600,6500,1157,83,9.243871855184976
4,150,3,2,3,0,1,0,1900,125,29,7.628031126930335
3,60,1,1,0,0,1,350,1000,0,13,7.218176838403408
4,65,2,1,1,0,1,100,1400,84,18,7.3796321526095525
4,169,4,4,4,0,1,1800,6450,1140,82,9.156200925875535
4,100,2,3,1,0,1,1260,3973,315,51,8.630521876723241
4,158,4,4,3,0,1,2100,6600,375,84,9.122601457668177
4,150,2,2,2,0,1,0,6000,667,91,8.818630229100354
2,49,2,1,0,0,1,250,1650,15,25,7.57095858316901
4,260,4,4,4,0,1,3400,5000,1417,64,9.198470199405696
3,65,1,1,1,0,1,780,2500,241,33,8.176110342237342
4,380,6,5,3,1,1,0,9000,417,136,9.164715193949908
0,70,3,1,0,0,1,205,1200,25,16,7.277247726631484
1,180,2,1,0,0,1,0,2000,15,31,7.624130585661289
3,105,2,1,0,0,1,400,1250,55,17,7.45182223652793
0,300,8,3,1,0,1,0,4000,500,66,8.426611813185
4,190,3,3,1,0,1,2000,9000,492,115,9.359708203627006
0,67,2,2,2,0,1,202,1000,82,14,7.1693500166706
4,96,2,2,2,1,0,1200,9000,0,115,9.241935933565934
2,75,2,2,1,0,1,200,1300,250,19,7.478734825567875
1,45,1,1,1,0,1,367,1100,34,14,7.323830566202317
4,60,2,1,1,0,0,489,1900,0,25,7.789454566086673
4,45,1,1,1,1,0,781,2970,92,38,8.264105763728956
4,38,1,1,1,1,0,1450,3400,0,44,8.49596955496461
4,75,1,1,1,1,1,0,1521,163,23,7.443078374348516
4,442,5,6,6,0,1,0,7500,1301,113,9.09549053029724
4,220,3,3,2,1,0,1700,11000,542,140,9.50159106930499
4,140,3,1,2,1,1,140,6000,273,91,8.780326390946605
0,76,3,2,1,0,1,375,1400,128,19,7.56164174558878
1,60,2,1,1,0,1,395,580,15,8,6.906754778648554
2,50,1,1,0,0,1,250,803,0,12,6.97166860472579
4,165,4,3,2,0,1,0,5000,46,76,8.541495483939203
4,90,1,1,0,1,1,0,1150,59,18,7.113142108707088
1,62,2,1,1,0,1,447,1200,76,16,7.461640392208575
4,120,3,2,2,0,1,0,3800,0,58,8.258163361537619
0,279,4,5,4,0,1,0,4500,379,74,8.507950610049305
3,79,3,2,0,1,0,781,3500,183,46,8.414274137408396
3,45,1,1,0,0,1,480,980,0,13,7.295735072749282
3,36,1,1,0,0,1,700,590,244,8,7.341483852363161
1,47,1,1,0,1,0,580,750,0,10,7.201170883281678
1,270,4,4,8,0,1,0,3200,144,49,8.129764445794171
0,25,1,1,0,1,0,700,890,59,12,7.415776975415394
4,45,2,1,1,0,1,280,1125,26,15,7.277247726631484
4,255,4,4,3,0,1,5000,6600,1678,84,9.500095294588894
1,55,1,2,1,1,1,744,954,74,13,7.487733761436444
4,85,3,3,2,1,1,1600,4940,300,63,8.839856232763264
0,200,3,3,2,0,1,370,2700,135,36,8.08394570229562
2,55,2,2,0,0,1,290,1400,34,21,7.465082736399547
4,180,5,5,2,0,1,1285,2287,517,29,8.323365694436081
1,64,2,2,2,0,1,800,1900,129,25,7.956827122090111
2,42,2,1,1,0,1,900,923,100,14,7.569411792450712
4,300,3,3,5,0,1,0,5400,834,82,8.7509996908987
4,32,1,1,1,0,0,1800,2000,416,26,8.353025845202325
4,64,2,1,2,0,1,480,1850,39,24,7.780720886117918
4,72,2,2,1,0,1,626,1440,27,19,7.655864017616056
3,30,1,1,0,1,1,0,1000,0,13,6.921658184151129
2,55,2,1,0,0,1,150,1250,85,19,7.316548177182976
4,253,3,5,5,0,1,2760,6750,1770,86,9.338821533624722
4,147,3,2,0,1,0,1500,4250,0,54,8.666474894131992
4,110,3,3,1,0,1,1306,4575,140,58,8.712759974960212
4,400,4,3,4,0,1,0,3760,2084,57,8.683046555502886
2,350,5,4,2,0,1,0,4794,500,86,8.59062950948942
4,510,5,5,5,1,0,0,10000,2317,151,9.431161227920747
4,246,3,4,4,0,0,3350,10000,1480,127,9.613202094214232
1,92,3,4,2,0,1,804,2200,144,28,8.063692634269517
4,54,2,2,1,1,1,500,2300,167,30,8.005700678662542
4,130,3,2,0,0,1,1655,3700,350,47,8.657476736863293
3,53,2,2,1,0,1,950,1100,60,15,7.661997558901893
4,59,2,1,1,0,1,589,1500,0,20,7.6544432264701125
0,153,3,2,2,0,1,0,9876,196,162,9.23317760587894
4,78,2,1,1,0,1,430,950,32,13,7.262628600974241
4,305,3,3,3,0,1,3100,5500,2167,70,9.291090521661292
1,54,1,1,1,0,1,758,1148,84,15,7.603897968521881
4,80,2,2,0,0,1,580,1275,113,17,7.593877844605118
4,26,1,1,0,0,1,308,1490,0,19,7.505492274737424
4,96,2,1,1,1,1,795,2500,159,32,8.156797046675651
1,70,3,1,1,0,1,650,1300,17,17,7.59337419312129
4,56,2,1,1,0,0,530,2500,0,32,8.027150106832774
0,320,5,3,4,0,1,0,5500,219,91,8.667507952075105
4,30,1,1,0,1,1,0,861,0,13,6.774223886357614
3,45,1,1,0,1,1,340,1000,0,13,7.21081845347222
1,60,2,1,0,0,1,457,1134,55,15,7.415776975415394
4,101,2,3,1,0,1,900,3500,267,45,8.45807992692373
4,220,4,4,2,0,1,2500,3200,552,41,8.747352077624353
4,60,2,1,0,1,1,0,1200,44,19,7.142036574706803
4,62,2,1,1,0,1,350,1800,55,23,7.709308333385869
3,65,2,1,1,0,1,800,1100,0,15,7.557994958530806
2,111,2,2,1,0,1,218,1102,33,20,7.2254814727822945
4,140,2,1,2,0,1,0,4000,821,61,8.49351506406166
4,17,1,1,0,1,0,300,2100,50,27,7.815207062189088
4,90,3,2,2,0,1,1300,3500,250,45,8.536211197252
4,40,1,1,0,1,1,0,1350,80,21,7.280697195384741
3,70,2,2,0,1,0,750,6100,150,79,8.865029186687766
4,370,4,5,5,0,0,4800,5000,1992,64,9.381010986029276
2,48,2,1,1,0,1,400,1000,7,15,7.260522598089852
0,130,3,2,1,0,1,747,2500,122,34,8.132706489693264
4,303,3,4,4,0,0,4540,18000,0,229,10.033243075528665
4,150,3,4,3,0,1,3500,10740,67,137,9.577826662126565
4,45,1,1,1,1,0,3000,5520,0,70,9.058470422638056
0,190,4,4,3,1,1,1740,6200,501,83,9.050758302151717
0,250,4,4,0,0,1,0,3940,0,65,8.295548516225763
1,78,3,2,2,0,1,605,1690,68,22,7.777373602657861
4,160,3,3,2,0,1,0,2500,7,38,7.842278779117352
3,100,3,2,1,0,1,1005,1850,85,24,7.994632311431825
4,298,3,4,3,0,0,0,14700,1284,221,9.693445303141573
2,140,3,3,1,0,1,100,1500,59,27,7.430707082545968
4,78,2,2,2,0,1,613,4338,0,55,8.518592212329946
1,47,1,1,1,0,1,1500,650,0,9,7.67786350067821
4,80,2,1,2,0,0,900,2424,245,31,8.188966863648876
4,20,1,1,0,0,0,602,1800,130,23,7.846198815497425
4,60,2,1,1,0,1,675,1550,0,20,7.716906135298388
3,52,1,1,0,1,0,750,2500,117,33,8.131824785007195
0,75,3,1,1,0,1,263,1100,61,15,7.272398392570047
4,45,2,1,1,0,0,430,2364,77,30,7.973155433444133
4,26,1,1,0,1,1,0,900,10,12,6.827629234502852
0,120,3,2,0,0,1,0,2200,76,37,7.746732907753622
4,239,4,4,4,0,1,2027,5500,974,70,9.056256356593467
4,22,1,1,1,1,1,500,2200,0,28,7.911690520708339
4,750,7,6,5,0,0,0,5800,559,88,8.771525284186465
3,148,3,2,2,0,1,1422,4000,279,52,8.657650544111494
3,80,2,1,0,1,1,700,1000,98,13,7.502186486602924
4,76,3,1,2,0,0,900,2280,270,29,8.15478757276852
4,45,1,1,1,0,1,520,3200,105,41,8.260234291607297
1,74,3,2,1,0,1,650,1600,250,21,7.8328075165248645
2,38,1,1,1,0,1,360,500,6,8,6.774223886357614
4,57,1,1,0,0,0,300,6000,17,77,8.763271714012943
4,40,1,1,0,1,1,0,780,17,12,6.697034247666484
4,147,3,3,2,0,1,1520,2200,513,28,8.357493812658563
4,300,4,5,2,0,0,3600,7800,609,99,9.401869409521051
4,50,2,1,1,0,1,480,1200,72,16,7.478169694159785
2,55,1,1,1,1,0,620,3500,104,52,8.361007108226909
3,25,1,1,0,0,0,500,1400,26,19,7.57353126274595
4,80,3,2,2,0,1,1219,3650,90,47,8.518592212329946
0,300,2,4,3,0,0,3500,2800,667,38,8.854522203757432
4,680,4,5,8,0,1,0,8000,217,121,9.028698584086985
4,252,4,5,5,0,0,3100,12500,1750,159,9.7705845338719
4,208,3,3,2,0,0,2354,7000,552,89,9.209940291954844
3,36,1,1,0,0,1,520,750,51,10,7.194436851100335
0,50,2,1,1,0,1,230,1100,28,15,7.2254814727822945
3,70,1,2,0,1,1,0,1200,0,19,7.106606137727303
0,184,5,3,2,0,1,330,2600,171,35,8.051022208190679
4,100,2,2,2,0,1,0,5590,280,85,8.6921543938039
2,73,2,1,0,0,0,260,1350,25,20,7.412160334945205
3,140,3,2,1,0,0,1585,1290,330,17,8.078067881815437
3,240,3,2,1,0,0,1900,8000,459,104,9.25540933534376
4,60,2,1,1,0,1,0,2700,0,35,7.914252278742441
4,170,3,3,2,0,1,1500,4500,503,58,8.789050713521046
2,59,2,1,1,0,0,260,1930,50,29,7.727535110475448
3,169,3,2,1,0,1,1300,2700,308,35,8.37655086161377
1,58,1,2,2,0,1,630,1235,80,16,7.581719640125308
1,110,2,1,1,0,1,130,980,52,13,7.069874128458572
4,70,2,2,0,1,1,0,1500,0,23,7.329093736246592
2,27,1,1,0,0,1,100,960,75,15,7.048386408721883
4,200,3,2,3,0,1,1600,4000,0,51,8.639764743804419
3,180,3,2,2,1,1,2000,7000,100,91,9.126088819528592
4,33,1,1,1,1,0,1750,1000,100,13,7.9599745280805365
4,120,2,3,0,0,1,0,7000,450,106,8.93022956502072
2,47,1,1,1,1,0,400,2200,0,33,7.876258882303226
4,470,5,4,6,0,1,0,7200,667,109,8.984317679911129
1,277,3,4,4,0,1,0,3170,28,48,8.085486772102845
3,71,3,2,0,1,1,300,1450,8,19,7.48324441607385
4,40,1,1,1,0,1,0,1200,0,19,7.106606137727303
4,90,2,1,0,1,1,1200,3850,130,49,8.56216655705897
4,244,3,4,2,0,1,0,4500,535,68,8.537779825024625
1,55,1,1,1,0,1,570,1100,0,14,7.429520842786462
1,92,3,2,2,0,0,720,3200,139,41,8.31898612539206
4,318,5,3,2,0,0,0,3840,600,58,8.411610428841172
3,74,3,1,0,0,1,0,1600,40,25,7.418180822726788
4,60,2,2,1,0,1,600,2200,49,28,7.964850887447313
0,120,3,3,1,0,0,330,2300,173,31,7.949797216161852
4,30,1,1,1,1,1,2000,1950,229,25,8.344029572407049
4,55,1,1,1,0,0,1950,5000,375,64,8.907883013942248
2,38,1,1,0,0,1,350,770,38,12,7.065613363597717
2,55,3,1,0,1,1,0,720,8,13,6.60934924316738
4,182,3,2,1,0,1,1990,9000,283,115,9.340578848899913
3,77,2,2,1,0,1,932,1950,137,26,8.021584533455107
1,160,3,1,4,1,1,0,3400,135,52,8.185350223178686
4,346,4,4,4,0,1,2200,4080,2704,52,9.109082539901955
3,80,2,1,0,0,1,900,1300,220,17,7.798933310041217
1,88,3,2,2,0,0,900,1950,104,25,7.9996785794994505
3,75,2,2,1,0,1,900,2500,273,33,8.217978203150732
3,120,3,2,0,0,1,1333,3500,259,46,8.54461378699223
3,28,1,1,0,0,1,600,1230,50,16,7.5480289699350145
4,29,1,1,0,0,0,400,2000,5,26,7.796469243086058
0,67,3,1,1,0,1,235,900,70,12,7.1049654482698426
4,110,3,2,1,1,0,1172,6500,193,83,8.980801413573113
4,170,3,2,1,0,0,1700,5500,415,70,8.94715577112479
4,80,2,2,1,1,1,0,1500,75,23,7.377133712833954
4,72,2,1,1,0,1,860,1440,0,19,7.749322464660356
0,76,1,2,2,0,1,892,4000,354,54,8.575650760987806
3,126,2,2,1,0,1,1949,3500,312,46,8.666991556504632
4,150,1,2,2,0,1,1100,5500,300,70,8.849513965486398
3,40,1,1,0,0,1,300,1505,25,20,7.523481312573497
4,84,3,2,3,1,1,1450,3200,413,41,8.537975730598767
3,100,4,4,1,0,0,1350,4350,0,57,8.65834547117212
4,209,3,3,0,0,1,2200,4000,803,51,8.861491864286915
0,100,3,2,1,0,1,745,1400,119,19,7.7336835707759
4,50,2,1,1,0,1,360,1300,0,17,7.425357887027151
1,110,3,3,2,0,1,560,3200,88,49,8.268218880067506
3,23,1,1,0,1,1,550,1500,0,20,7.635786861395585
4,50,1,1,0,1,1,0,1200,84,19,7.1731917424865985
4,68,1,2,1,0,1,1200,4500,100,58,8.675734219544788
2,86,2,1,0,0,1,250,1150,58,21,7.299797366758161
4,57,2,2,1,0,1,465,1150,10,15,7.403061091090091
0,110,2,2,1,0,1,700,4000,84,54,8.48446336679332
4,69,2,1,1,0,1,470,1550,70,20,7.65491704784832
1,48,1,1,1,1,1,450,550,42,7,6.956545443151569
4,240,3,5,3,0,0,3500,10800,1250,137,9.660842578559068
0,84,3,2,0,0,1,250,1250,130,17,7.4073177104694174
4,88,2,2,3,0,0,3114,3400,463,44,8.856803356728378
4,270,3,2,2,0,1,2168,10000,407,127,9.44943600950432
3,66,2,1,1,0,1,800,1560,88,21,7.8119734296220225
3,81,3,1,1,0,1,725,1500,49,20,7.738488122494646
4,184,4,3,3,0,0,1200,4500,750,58,8.780941113572387
4,170,3,2,2,1,1,0,3000,50,46,8.038189179973203
4,500,3,5,2,0,1,5000,15000,1000,191,9.961331842220567
4,200,3,4,3,0,0,2350,6200,1084,79,9.18132342290569
4,70,2,2,1,0,1,569,1900,25,25,7.832014180505469
0,155,4,5,3,0,1,1700,6200,542,83,9.050875597325156
4,100,3,1,0,0,0,870,2650,0,34,8.176110342237342
4,198,1,1,3,1,0,1100,10700,350,136,9.416622566214981
4,45,2,1,0,1,0,400,2800,0,36,8.082402253926244
4,40,1,1,1,1,0,1800,4800,350,61,8.855378246041125
2,30,1,1,0,0,0,200,1100,42,17,7.215239978730097
4,44,1,1,1,0,0,760,2572,91,33,8.148156439921625
4,98,3,2,2,1,1,958,4300,180,55,8.611411866655219
0,73,3,1,0,0,1,200,900,38,12,7.048386408721883
4,340,4,4,4,0,0,2500,8700,0,111,9.33353098253138
2,101,3,2,0,0,0,450,1920,87,29,7.818832443803404
3,30,1,1,0,0,1,500,1720,0,23,7.716015266642587
4,80,1,1,0,0,1,0,1600,60,25,7.430114138561801
3,30,1,1,1,0,1,0,500,0,7,6.230481447578482
4,999,4,5,6,0,1,2500,15000,2500,226,9.914971360477415
4,171,3,5,3,0,1,1320,10600,870,135,9.467382808295852
4,100,3,2,1,0,1,879,1600,90,21,7.85979918056211
4,70,2,1,1,0,1,767,2707,0,11,8.156510226079966
4,49,1,1,0,0,0,768,2600,66,33,8.151333337900432
0,62,2,2,0,0,1,0,1300,0,18,7.1846291527173145
4,162,4,5,3,0,1,1720,3700,525,47,8.698347400458186
4,260,4,4,4,0,1,3247,15000,1589,191,9.905036352525979
3,266,4,4,2,0,1,1704,4850,659,63,8.892473968347087
4,250,3,5,5,0,0,3427,15000,1834,191,9.925787060030896
4,124,3,3,2,1,1,2019,2500,430,32,8.513586695822125
0,57,3,1,1,0,1,300,900,56,12,7.1459844677143876
4,218,3,4,2,1,1,1800,7800,334,99,9.213435576883485
4,210,4,4,4,0,1,3000,13100,1325,166,9.775142686598905
2,274,3,2,2,0,1,300,2500,253,37,8.036249942132116
4,52,2,2,1,0,0,391,1800,0,23,7.703007682479236
4,254,4,6,5,1,0,4000,7740,1584,99,9.504575923397805
4,147,3,3,3,0,1,1157,3600,309,46,8.53954159508
3,78,2,2,1,0,1,180,1650,0,26,7.526717561352706
4,60,2,2,0,0,1,518,1300,170,10,7.6004023345004
3,130,3,2,0,0,1,1350,2700,300,35,8.386172928977834
4,50,1,1,1,0,0,765,2700,105,35,8.190354403763262
4,110,3,2,3,0,1,1150,2600,334,33,8.323122887587735
3,80,2,1,0,0,1,270,2850,173,37,8.11102783819368
4,376,5,6,4,0,1,4252,12000,1980,153,9.81961669349898
4,50,2,1,0,0,1,500,1370,7,18,7.547501682814967
4,179,3,2,2,0,1,2080,10000,443,127,9.44549154241467
1,163,3,5,3,0,1,1450,9800,350,125,9.369990189505721
3,110,3,1,1,0,1,1055,1820,124,24,8.014335737299424
4,330,6,4,3,0,1,0,13000,1156,196,9.571574905170932
4,35,1,1,0,0,1,250,1850,0,24,7.661527081358517
1,96,3,3,2,1,1,590,4147,243,53,8.523970175695261
0,90,2,3,0,0,1,0,2080,9,35,7.661527081358517
4,45,1,1,0,0,1,0,1500,76,23,7.3777589082278725
4,130,3,1,1,0,1,0,5600,0,85,8.645762292210945
3,77,2,1,0,0,1,705,1200,59,16,7.591357046698551
4,35,1,1,1,0,1,762,2650,127,34,8.181440695719374
4,280,3,4,4,1,0,3700,12000,1150,153,9.741027444837728
4,24606,5,4,4,0,1,2254,8100,7859,103,9.815803221891244
0,344,4,4,3,1,1,0,3500,121,58,8.210668031162976
0,140,4,2,2,0,1,877,1950,271,26,8.047189562170502
0,95,3,4,1,0,1,957,3000,254,40,8.355144739461839
1,55,2,1,1,0,1,270,900,34,12,7.104144092987527
1,54,1,2,0,0,1,245,720,46,10,6.92951677076365
0,50,2,1,2,0,1,220,850,109,12,7.083387847625295
4,200,4,5,4,0,1,2607,10000,1150,127,9.53827627757511
4,50,1,1,1,0,1,650,2350,24,30,8.024534871605695
4,200,4,2,3,0,0,0,4500,0,68,8.427049641563272
4,67,2,2,1,0,1,1250,2840,255,36,8.385260520155413
4,62,3,2,1,1,1,300,2050,0,26,7.773594467360194
3,50,1,1,0,0,0,532,1700,77,22,7.754481547470383
2,77,2,2,2,0,1,450,2500,0,37,8.002359546252707
